Region,Location,Season,Category,Current Utilization,Forecast Utilization,Duration,Competitor Rate,Recommend Rate,Current Rate
Porto Airport,Porto Airport,SEP2_SA(02/09/2023--03/09/2023),SFMR (Volkswagen T-Roc Manual),108,,23,€30.12,22.34,36.14
Porto Airport,Porto Airport,SEP2_SA(02/09/2023--03/09/2023),SFMR (Volkswagen T-Roc Manual),108,,24,€30.12,22.34,36.14
Porto Airport,Porto Airport,SEP2_SA(02/09/2023--03/09/2023),SFMR (Volkswagen T-Roc Manual),108,,25,€30.12,22.34,36.14
Porto Airport,Porto Airport,SEP2_SA(02/09/2023--03/09/2023),SFMR (Volkswagen T-Roc Manual),108,,26,€30.12,22.34,36.14
Porto Airport,Porto Airport,SEP2_SA(02/09/2023--03/09/2023),SFMR (Volkswagen T-Roc Manual),108,,27,€30.12,22.34,36.14
Porto Airport,Porto Airport,SEP2_SA(02/09/2023--03/09/2023),SFMR (Volkswagen T-Roc Manual),108,,28,€30.12,22.34,36.14
Porto Airport,Porto Airport,SEP2_SA(02/09/2023--03/09/2023),SFMR (Volkswagen T-Roc Manual),108,,29,€30.12,22.34,36.14
Porto Airport,Porto Airport,SEP2_SA(02/09/2023--03/09/2023),SFMR (Volkswagen T-Roc Manual),108,,30,€30.12,22.34,36.14
Porto Airport,Porto Airport,SEP2_SA(02/09/2023--03/09/2023),SFMR (Volkswagen T-Roc Manual),108,,31,€30.12,22.34,36.14
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDAR (Ford Focus 5 Automatic),103,,1,€69.51,70.01,70.01
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDAR (Ford Focus 5 Automatic),103,,2,€69.51,70.01,70.01
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDAR (Ford Focus 5 Automatic),103,,3,€69.51,46.91,70.01
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDAR (Ford Focus 5 Automatic),103,,4,€69.51,46.91,70.01
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDAR (Ford Focus 5 Automatic),103,,5,€69.51,47,70.01
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDAR (Ford Focus 5 Automatic),103,,6,€69.51,47,70.01
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDAR (Ford Focus 5 Automatic),103,,7,€69.51,44.39,70.01
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDAR (Ford Focus 5 Automatic),103,,8,€69.51,44.39,70.01
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDAR (Ford Focus 5 Automatic),103,,9,€69.51,44.39,70.01
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDAR (Ford Focus 5 Automatic),103,,10,€69.51,44.39,70.01
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDAR (Ford Focus 5 Automatic),103,,11,€69.51,44.39,70.01
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDAR (Ford Focus 5 Automatic),103,,12,€69.51,44.39,70.01
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDAR (Ford Focus 5 Automatic),103,,13,€69.51,44.39,70.01
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDAR (Ford Focus 5 Automatic),103,,14,€69.51,38.58,70.01
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDAR (Ford Focus 5 Automatic),103,,15,€69.51,38.58,70.01
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDAR (Ford Focus 5 Automatic),103,,16,€69.51,38.58,70.01
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDAR (Ford Focus 5 Automatic),103,,17,€69.51,38.58,70.01
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDAR (Ford Focus 5 Automatic),103,,18,€69.51,38.58,70.01
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDAR (Ford Focus 5 Automatic),103,,19,€69.51,38.58,70.01
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDAR (Ford Focus 5 Automatic),103,,20,€69.51,38.58,70.01
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDAR (Ford Focus 5 Automatic),103,,21,€69.51,38.58,70.01
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDAR (Ford Focus 5 Automatic),103,,22,€69.51,38.58,70.01
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDAR (Ford Focus 5 Automatic),103,,23,€69.51,38.58,70.01
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDAR (Ford Focus 5 Automatic),103,,24,€69.51,38.58,70.01
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDAR (Ford Focus 5 Automatic),103,,25,€69.51,38.58,70.01
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDAR (Ford Focus 5 Automatic),103,,26,€69.51,38.58,70.01
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDAR (Ford Focus 5 Automatic),103,,27,€69.51,38.58,70.01
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDAR (Ford Focus 5 Automatic),103,,28,€69.51,38.58,70.01
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDAR (Ford Focus 5 Automatic),103,,29,€69.51,38.58,70.01
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDAR (Ford Focus 5 Automatic),103,,30,€69.51,38.58,70.01
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDAR (Ford Focus 5 Automatic),103,,31,€69.51,38.58,70.01
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDMR (Skoda Scala Manual),84,,1,€29.05,31.05,31.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDMR (Skoda Scala Manual),84,,2,€29.05,31.05,31.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDMR (Skoda Scala Manual),84,,3,€29.05,19.38,31.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDMR (Skoda Scala Manual),84,,4,€29.05,19.38,31.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDMR (Skoda Scala Manual),84,,5,€29.05,18.76,31.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDMR (Skoda Scala Manual),84,,6,€29.05,18.76,31.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDMR (Skoda Scala Manual),84,,7,€29.05,16.43,31.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDMR (Skoda Scala Manual),84,,8,€29.05,16.43,31.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDMR (Skoda Scala Manual),84,,9,€29.05,16.43,31.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDMR (Skoda Scala Manual),84,,10,€29.05,16.43,31.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDMR (Skoda Scala Manual),84,,11,€29.05,16.43,31.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDMR (Skoda Scala Manual),84,,12,€29.05,16.43,31.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDMR (Skoda Scala Manual),84,,13,€29.05,16.43,31.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDMR (Skoda Scala Manual),84,,14,€29.05,16.79,31.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDMR (Skoda Scala Manual),84,,15,€29.05,16.79,31.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDMR (Skoda Scala Manual),84,,16,€29.05,16.79,31.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDMR (Skoda Scala Manual),84,,17,€29.05,16.79,31.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDMR (Skoda Scala Manual),84,,18,€29.05,16.79,31.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDMR (Skoda Scala Manual),84,,19,€29.05,16.79,31.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDMR (Skoda Scala Manual),84,,20,€29.05,16.79,31.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDMR (Skoda Scala Manual),84,,21,€29.05,16.79,31.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDMR (Skoda Scala Manual),84,,22,€29.05,16.79,31.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDMR (Skoda Scala Manual),84,,23,€29.05,16.79,31.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDMR (Skoda Scala Manual),84,,24,€29.05,16.79,31.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDMR (Skoda Scala Manual),84,,25,€29.05,16.79,31.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDMR (Skoda Scala Manual),84,,26,€29.05,16.79,31.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDMR (Skoda Scala Manual),84,,27,€29.05,16.79,31.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDMR (Skoda Scala Manual),84,,28,€29.05,16.79,31.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDMR (Skoda Scala Manual),84,,29,€29.05,16.79,31.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDMR (Skoda Scala Manual),84,,30,€29.05,16.79,31.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CDMR (Skoda Scala Manual),84,,31,€29.05,16.79,31.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGAR (Citroen C4 Automatic),103,,1,€70.01,70.51,70.51
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGAR (Citroen C4 Automatic),103,,2,€70.01,70.51,70.51
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGAR (Citroen C4 Automatic),103,,3,€70.01,47.41,70.51
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGAR (Citroen C4 Automatic),103,,4,€70.01,47.41,70.51
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGAR (Citroen C4 Automatic),103,,5,€70.01,47.5,70.51
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGAR (Citroen C4 Automatic),103,,6,€70.01,47.5,70.51
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGAR (Citroen C4 Automatic),103,,7,€70.01,44.89,70.51
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGAR (Citroen C4 Automatic),103,,8,€70.01,44.89,70.51
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGAR (Citroen C4 Automatic),103,,9,€70.01,44.89,70.51
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGAR (Citroen C4 Automatic),103,,10,€70.01,44.89,70.51
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGAR (Citroen C4 Automatic),103,,11,€70.01,44.89,70.51
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGAR (Citroen C4 Automatic),103,,12,€70.01,44.89,70.51
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGAR (Citroen C4 Automatic),103,,13,€70.01,44.89,70.51
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGAR (Citroen C4 Automatic),103,,14,€70.01,39.08,70.51
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGAR (Citroen C4 Automatic),103,,15,€70.01,39.08,70.51
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGAR (Citroen C4 Automatic),103,,16,€70.01,39.08,70.51
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGAR (Citroen C4 Automatic),103,,17,€70.01,39.08,70.51
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGAR (Citroen C4 Automatic),103,,18,€70.01,39.08,70.51
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGAR (Citroen C4 Automatic),103,,19,€70.01,39.08,70.51
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGAR (Citroen C4 Automatic),103,,20,€70.01,39.08,70.51
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGAR (Citroen C4 Automatic),103,,21,€70.01,39.08,70.51
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGAR (Citroen C4 Automatic),103,,22,€70.01,39.08,70.51
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGAR (Citroen C4 Automatic),103,,23,€70.01,39.08,70.51
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGAR (Citroen C4 Automatic),103,,24,€70.01,39.08,70.51
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGAR (Citroen C4 Automatic),103,,25,€70.01,39.08,70.51
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGAR (Citroen C4 Automatic),103,,26,€70.01,39.08,70.51
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGAR (Citroen C4 Automatic),103,,27,€70.01,39.08,70.51
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGAR (Citroen C4 Automatic),103,,28,€70.01,39.08,70.51
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGAR (Citroen C4 Automatic),103,,29,€70.01,39.08,70.51
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGAR (Citroen C4 Automatic),103,,30,€70.01,39.08,70.51
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGAR (Citroen C4 Automatic),103,,31,€70.01,39.08,70.51
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGMR (Ford Puma Manual),84,,1,€31.05,32.05,32.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGMR (Ford Puma Manual),84,,2,€31.05,32.05,32.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGMR (Ford Puma Manual),84,,3,€31.05,20.38,32.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGMR (Ford Puma Manual),84,,4,€31.05,20.38,32.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGMR (Ford Puma Manual),84,,5,€31.05,19.76,32.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGMR (Ford Puma Manual),84,,6,€31.05,19.76,32.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGMR (Ford Puma Manual),84,,7,€31.05,17.43,32.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGMR (Ford Puma Manual),84,,8,€31.05,17.43,32.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGMR (Ford Puma Manual),84,,9,€31.05,17.43,32.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGMR (Ford Puma Manual),84,,10,€31.05,17.43,32.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGMR (Ford Puma Manual),84,,11,€31.05,17.43,32.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGMR (Ford Puma Manual),84,,12,€31.05,17.43,32.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGMR (Ford Puma Manual),84,,13,€31.05,17.43,32.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGMR (Ford Puma Manual),84,,14,€31.05,17.79,32.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGMR (Ford Puma Manual),84,,15,€31.05,17.79,32.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGMR (Ford Puma Manual),84,,16,€31.05,17.79,32.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGMR (Ford Puma Manual),84,,17,€31.05,17.79,32.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGMR (Ford Puma Manual),84,,18,€31.05,17.79,32.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGMR (Ford Puma Manual),84,,19,€31.05,17.79,32.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGMR (Ford Puma Manual),84,,20,€31.05,17.79,32.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGMR (Ford Puma Manual),84,,21,€31.05,17.79,32.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGMR (Ford Puma Manual),84,,22,€31.05,17.79,32.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGMR (Ford Puma Manual),84,,23,€31.05,17.79,32.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGMR (Ford Puma Manual),84,,24,€31.05,17.79,32.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGMR (Ford Puma Manual),84,,25,€31.05,17.79,32.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGMR (Ford Puma Manual),84,,26,€31.05,17.79,32.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGMR (Ford Puma Manual),84,,27,€31.05,17.79,32.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGMR (Ford Puma Manual),84,,28,€31.05,17.79,32.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGMR (Ford Puma Manual),84,,29,€31.05,17.79,32.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGMR (Ford Puma Manual),84,,30,€31.05,17.79,32.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CGMR (Ford Puma Manual),84,,31,€31.05,17.79,32.05
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CWMR (Kia Ceed Sports Wagon Manual),84,,1,"52,51 €",53.56,53.56
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CWMR (Kia Ceed Sports Wagon Manual),84,,2,"52,51 €",53.56,53.56
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CWMR (Kia Ceed Sports Wagon Manual),84,,3,"52,51 €",34.16,53.56
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CWMR (Kia Ceed Sports Wagon Manual),84,,4,"52,51 €",34.16,53.56
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CWMR (Kia Ceed Sports Wagon Manual),84,,5,"52,51 €",30.71,53.56
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CWMR (Kia Ceed Sports Wagon Manual),84,,6,"52,51 €",30.71,53.56
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CWMR (Kia Ceed Sports Wagon Manual),84,,7,"52,51 €",26.24,53.56
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CWMR (Kia Ceed Sports Wagon Manual),84,,8,"52,51 €",26.24,53.56
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CWMR (Kia Ceed Sports Wagon Manual),84,,9,"52,51 €",26.24,53.56
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CWMR (Kia Ceed Sports Wagon Manual),84,,10,"52,51 €",26.24,53.56
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CWMR (Kia Ceed Sports Wagon Manual),84,,11,"52,51 €",26.24,53.56
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CWMR (Kia Ceed Sports Wagon Manual),84,,12,"52,51 €",26.24,53.56
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CWMR (Kia Ceed Sports Wagon Manual),84,,13,"52,51 €",26.24,53.56
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CWMR (Kia Ceed Sports Wagon Manual),84,,14,"52,51 €",26.58,53.56
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CWMR (Kia Ceed Sports Wagon Manual),84,,15,"52,51 €",26.58,53.56
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CWMR (Kia Ceed Sports Wagon Manual),84,,16,"52,51 €",26.58,53.56
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CWMR (Kia Ceed Sports Wagon Manual),84,,17,"52,51 €",26.58,53.56
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CWMR (Kia Ceed Sports Wagon Manual),84,,18,"52,51 €",26.58,53.56
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CWMR (Kia Ceed Sports Wagon Manual),84,,19,"52,51 €",26.58,53.56
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CWMR (Kia Ceed Sports Wagon Manual),84,,20,"52,51 €",26.58,53.56
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CWMR (Kia Ceed Sports Wagon Manual),84,,21,"52,51 €",26.58,53.56
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CWMR (Kia Ceed Sports Wagon Manual),84,,22,"52,51 €",26.58,53.56
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CWMR (Kia Ceed Sports Wagon Manual),84,,23,"52,51 €",26.58,53.56
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CWMR (Kia Ceed Sports Wagon Manual),84,,24,"52,51 €",26.58,53.56
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CWMR (Kia Ceed Sports Wagon Manual),84,,25,"52,51 €",26.58,53.56
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CWMR (Kia Ceed Sports Wagon Manual),84,,26,"52,51 €",26.58,53.56
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CWMR (Kia Ceed Sports Wagon Manual),84,,27,"52,51 €",26.58,53.56
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CWMR (Kia Ceed Sports Wagon Manual),84,,28,"52,51 €",26.58,53.56
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CWMR (Kia Ceed Sports Wagon Manual),84,,29,"52,51 €",26.58,53.56
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CWMR (Kia Ceed Sports Wagon Manual),84,,30,"52,51 €",26.58,53.56
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),CWMR (Kia Ceed Sports Wagon Manual),84,,31,"52,51 €",26.58,53.56
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),DDMR (VW Golf Manual),84,,1,€32.05,31.55,31.55
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),DDMR (VW Golf Manual),84,,2,€32.05,31.55,31.55
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),DDMR (VW Golf Manual),84,,3,€32.05,19.88,31.55
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),DDMR (VW Golf Manual),84,,4,€32.05,19.88,31.55
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),DDMR (VW Golf Manual),84,,5,€32.05,19.26,31.55
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),DDMR (VW Golf Manual),84,,6,€32.05,19.26,31.55
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),DDMR (VW Golf Manual),84,,7,€32.05,16.93,31.55
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),DDMR (VW Golf Manual),84,,8,€32.05,16.93,31.55
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),DDMR (VW Golf Manual),84,,9,€32.05,16.93,31.55
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),DDMR (VW Golf Manual),84,,10,€32.05,16.93,31.55
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),DDMR (VW Golf Manual),84,,11,€32.05,16.93,31.55
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),DDMR (VW Golf Manual),84,,12,€32.05,16.93,31.55
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),DDMR (VW Golf Manual),84,,13,€32.05,16.93,31.55
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),DDMR (VW Golf Manual),84,,14,€32.05,17.29,31.55
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),DDMR (VW Golf Manual),84,,15,€32.05,17.29,31.55
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),DDMR (VW Golf Manual),84,,16,€32.05,17.29,31.55
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),DDMR (VW Golf Manual),84,,17,€32.05,17.29,31.55
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),DDMR (VW Golf Manual),84,,18,€32.05,17.29,31.55
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),DDMR (VW Golf Manual),84,,19,€32.05,17.29,31.55
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),DDMR (VW Golf Manual),84,,20,€32.05,17.29,31.55
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),DDMR (VW Golf Manual),84,,21,€32.05,17.29,31.55
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),DDMR (VW Golf Manual),84,,22,€32.05,17.29,31.55
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),DDMR (VW Golf Manual),84,,23,€32.05,17.29,31.55
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),DDMR (VW Golf Manual),84,,24,€32.05,17.29,31.55
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),DDMR (VW Golf Manual),84,,25,€32.05,17.29,31.55
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),DDMR (VW Golf Manual),84,,26,€32.05,17.29,31.55
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),DDMR (VW Golf Manual),84,,27,€32.05,17.29,31.55
Porto Airport,Porto Airport,SEP3_SU(03/09/2023--04/09/2023),DDMR (VW Golf Manual),84,,28,€32.05,17.29,31.55
